Molecule ChEMBL ID,Smiles,pChEMBL Value
CHEMBL3291124,C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(CO)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,6.67
CHEMBL1314273,CC(C)CO[C@H](c1ccc2c(c1)OCO2)[C@H](C)Br,5.5
CHEMBL1474561,Cc1nc(NCc2ccccc2)c2nc(-c3ccccc3)n(CCCN3CCCCC3C)c2n1,5.3
CHEMBL1593859,CC(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,4.6
CHEMBL1512027,CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(C)c2n1,4.5
CHEMBL338314,Oc1cccc2c(O)nccc12,4.6
CHEMBL1570480,NCCN1C(=O)c2ccccc2[C@@]1(O)c1ccc(Cl)cc1,5.2
CHEMBL1570788,Cc1ccccc1N1C(=O)c2cc(S(=O)ON)c(Cl)cc2N[C@H]1C,4.9
CHEMBL1374784,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@@H]2CO/N=C\[C@@H](C)[C@H](OCc2ccccc2)C(C)C)cc1,5.4
CHEMBL786,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.9
CHEMBL1330587,CCCC[C@@H]1C[C@H]1C(NC(=O)Cc1ccccc1)c1ccc(Cl)cc1,5.6
CHEMBL1200356,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,4.8
CHEMBL261617,CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccccc1,5.7
CHEMBL1531982,CCC1=C2CC[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2[C@@]2(C)/C(=N/CC(=O)OC)OC(=O)N2C1=O,4.8
CHEMBL157351,N#CSc1ccc2oc(C3=NCCN3)cc2c1,4.9
CHEMBL1570996,CC(C)(C)C(=O)[C@H]([C@@H](c1ccccc1)N1CCOCC1)N1CCOCC1,5.6
CHEMBL2023457,COc1ccc2c(-c3cnn(-c4ccccc4)c3)ccnc2c1,
CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],5
CHEMBL1553422,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,5.5
CHEMBL158507,CCCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CCC)c1=O,5.6
CHEMBL1867804,COc1ccc(-n2c(C)nnc2SCc2nc(-c3ccc(OC)c(OC)c3)no2)cc1,5.28
CHEMBL1898239,COc1ccc(-c2noc(CSc3nnc(C)n3-c3ccc(OC)cc3)n2)cc1,5.24
CHEMBL1447663,COc1ccc(CNc2cc(-c3cccc(C#N)c3)ncn2)c(OC)c1,5.6
CHEMBL1201842,CC[C@H](C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,4.7
CHEMBL489934,COc1cccc(-c2cncnc2NCc2ccccc2)c1,6.5
CHEMBL15927,CCCCCCCC/C=C\CCCCCCCC(N)=O,4.3
CHEMBL1358796,c1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cc1,5.7
CHEMBL58033,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@@H]1N1CCCC1,5.3
CHEMBL406834,COc1ccc(-c2oc3ccccc3c(=O)c2O)cc1,5.4
CHEMBL1442996,COc1ccc(Oc2ncc3ncc(=O)n(C[C@H]4CCCO4)c3n2)cc1,4.9
CHEMBL1533680,O=C(N[C@@H](c1ccccc1)[C@@H]1C[C@H]1C(=O)NCc1ccccc1)OCc1ccccc1,4.8
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.8
CHEMBL1515452,COc1ccc(OC2C=CC(c3ccccc3)OC2CO)c(C(C)(C)C)c1,6.1
CHEMBL1533853,CN(C)c1ccc(-c2cncnc2Nc2ccc(F)cc2)cc1,6.1
CHEMBL1256718,C[C@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,4.9
CHEMBL491952,COc1ccccc1CNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,5
CHEMBL352396,CC(C)C[C@H](NC(=O)N1CCCCCC1)C(=O)N[C@H](Cc1cn(C)c2ccccc12)C(=O)N[C@H](Cc1ccccn1)C(=O)O,4.8
CHEMBL1455203,C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\OC[C@@H](O)COCc1ccco1,5.4
CHEMBL1560798,c1ccc2c(N3CCNCC3)nc(-c3ccc4c(c3)OCO4)nc2c1,5.1
CHEMBL1332471,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N4CCCC4)n(CCc4ccc(O)c(O)c4)c3C[C@H]2CN1C(=O)c1ccccc1,5.6
CHEMBL1513484,C[C@H](N)c1cccc(Cl)c1Cl,4.6
CHEMBL83954,COc1cc(N)c(Cl)cc1C(=O)OCCCN1CCCCC1,4.6
CHEMBL600715,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,4.9
CHEMBL244746,COc1ccccc1-c1oc2ccccc2c(=O)c1O,4.6
CHEMBL1395634,Cc1cc2c(nc1C)CCCN2C[C@H](O)CN1CCCc2nc(-c3ccc(Br)cc3)ccc21,5.2
CHEMBL1591336,CN(C)C(=O)c1ccc(-c2nc(NCc3cccs3)c3ccccc3n2)cc1,4.8
CHEMBL1611496,COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(N(C)C)cc4)n3)c2c1,5.3
CHEMBL1306920,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@]1(C)C[C@@H]1[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,5.7
CHEMBL1373,,
CHEMBL1554199,COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(I)=C/[C@@H](C)C(=O)Nc2ccccc2)cc1,5.7
CHEMBL1317463,Oc1cc2c(c(Cl)c1O)CCNC[C@H]2c1ccccc1,4.9
CHEMBL1474294,C[C@H](CCC(=O)NN)[C@@H]1CC[C@@H]2[C@H]3CC[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]12C,6.2
CHEMBL55285,S=C=NCc1ccccc1,4.6
CHEMBL1593096,O=C(NCCCN1CCCCCC1)[C@@H](c1ccccc1)C1CCCCC1,5.4
CHEMBL458765,CCOC(=O)c1c2c(n3ccccc13)C(=O)c1ccccc1C2=O,5.5
CHEMBL1363413,C[C@@H](C(=O)O)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,4.8
CHEMBL1452816,FC(F)(F)c1ccc(C2[C@H]3CN(Cc4ccc(-c5ccccc5)cc4)[C@H](c4ccccc4)C34CC2(c2ccccc2)C4)cc1,4.6
CHEMBL279678,CCOC(=O)c1cncn1[C@@H](C)c1ccccc1,6.1
CHEMBL1533214,CCNc1ncc2nc(-c3cn(C)c4ccccc34)c(=O)n(-c3ccccc3)c2n1,5.2
CHEMBL1481781,COC(=O)c1ccc(C23CC2(C(NP(=O)(c2ccccc2)c2ccccc2)c2ccccc2)C3)cc1,5.5
CHEMBL784,O=C(O)Cc1c[nH]cn1,4.5
CHEMBL1405,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,5.7
CHEMBL1598868,COC(=O)[C@@H]1C[C@H]1[C@@H](NC(=O)c1cc(C)on1)c1ccccc1,4.5
CHEMBL3218854,COc1cc(N2CCOCC2)ccc1-c1nc2c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,5.28
CHEMBL490609,CN1C(=O)c2ccccc2C(CNC(=O)CNC(=O)c2ccc(F)cc2)c2ccccc21,
CHEMBL1358019,CC(=O)OCCNC(=O)c1cccnc1,4.7
CHEMBL1324854,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@@H](C)O[C@@H]5[C@@H](O)[C@H]3O)[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1O,4.6
CHEMBL282042,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,5.4
CHEMBL1317741,COc1ccccc1CN1CCCC2(CCN(C(=O)c3cnccn3)CC2)C1,4.8
CHEMBL1409369,COc1ccc(Oc2ncc3nc(-c4ccc(OC)cc4)c(=O)n(Cc4cccs4)c3n2)cc1,5.5
CHEMBL259389,Nc1n[nH]c2nc3ccccc3nc12,6.9
CHEMBL1355720,COc1cccc(Nc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCC#N)c3n2)c1,5.8
CHEMBL1364859,O=C(Nc1cccc(F)c1)N1CC2(CCN(C(=O)c3ccncc3)CC2)C1,4.9
CHEMBL1556176,NC[C@](O)(CS(=O)(=O)O)c1ccc(Cl)cc1,6
CHEMBL258465,c1cc2c3c(c1)c1c(n3CCNC2)CCCC1,5.5
CHEMBL1591429,CCCn1c(C)nc2c(NCCN3CCCC3)nc(C)nc21,4.8
CHEMBL1416784,COc1cc2c(cc1OC)Cc1cc(OC)c(OC)cc1Cc1cc(OC)c(OC)cc1C2,4.9
CHEMBL1369871,CC(=O)NCCNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12,4.8
CHEMBL1513478,O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,4.7
CHEMBL1443376,CCCCN1CCC[C@@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC,5.1
CHEMBL1443491,CCN(CC)CCOC(=O)[C@@H](Cc1cccc2ccccc12)C[C@@H]1CCCO1,6.1
CHEMBL469894,COc1ccc(C(NC(=O)COc2cccc(N(C)C)c2)c2cc(Cl)c3cccnc3c2O)cc1,
CHEMBL480379,COc1ccc(C(NC(=O)COc2ccc(NC(C)=O)cc2)c2cc(Cl)c3cccnc3c2O)cc1,
CHEMBL473842,CN(CC(=O)NC(c1cccc([N+](=O)[O-])c1)c1cc(Cl)c2cccnc2c1O)Cc1ccccc1,
CHEMBL482074,Cc1cc(NCC(=O)NC(c2ccccc2Cl)c2cc(Cl)c3cccnc3c2O)ccc1Cl,
CHEMBL480188,Cc1ccc(C(NC(=O)COCc2ccccc2)c2cc(Cl)c3cccnc3c2O)cc1,
CHEMBL1399136,Cc1noc(C)c1-c1cncnc1NC1CC1,5.1
CHEMBL1553488,COc1ccccc1/C=C/C1=CC2(C)CC1(C)C(c1ccccc1OC)CC2=O,5.5
CHEMBL2017214,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,
CHEMBL1709,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,4.8
CHEMBL1409758,c1cncc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1,5.1
CHEMBL1328979,COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@H]2c3cc(C(=O)N(C)C)n(CCc4ccc(O)c(OC)c4)c3C[C@H]2CN1C(=O)c1ccccc1,5.3
CHEMBL1169388,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,4.7
CHEMBL1399249,CCCNC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2[C@H]1C)OCO3,5.9
CHEMBL1551518,COc1ccccc1-c1nc(NC2CC2)c2ccccc2n1,4.9
CHEMBL1534,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,4.7
CHEMBL1368860,COC(=O)[C@H]1C[C@@H]1[C@H](NC(=O)c1cnccn1)c1ccccc1,5.1
CHEMBL1319720,COC(=O)[C@H]1[C@H](c2ccccc2)C(=O)[C@@]2(O)c3ccccc3O[C@@]12c1ccccc1,5.5
CHEMBL1475120,CCC/C=C(\CCC)C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,5
CHEMBL1529361,COC(=O)N1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCc1ccccn1,5.1
CHEMBL1573480,COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1,4.9
CHEMBL539947,CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O,5.4
CHEMBL1554745,COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc5c(c4)OCO5)n3)c2c1,5.6
CHEMBL1593443,O=S(=O)(c1ccccc1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,5.2
CHEMBL280065,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,4.5
CHEMBL1257123,C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.1
CHEMBL1552643,Cc1cnc(CNc2ccnc(-c3ccccc3Cl)n2)cn1,5
CHEMBL1435077,COc1cccc(-c2nccc(NCc3cccnc3)n2)c1,5.9
CHEMBL2373658,COC(=O)CC1C(C)(C)C(=O)C2CC3C4=CC(=O)OC(c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,5.1
CHEMBL371523,O=C(CC(=O)c1ccccc1)c1ccccc1,4.9
CHEMBL1573532,COCOc1ccc(Br)cc1C(=O)/C=C\c1ccc2c(c1)OCO2,5.5
CHEMBL1377727,COc1ccccc1CNc1cc(-c2cccnc2)ncn1,6.2
CHEMBL1521167,CC1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)C(O)C[C@]2(C)C1(OC(=O)c1ccco1)C(=O)CCl,5.2
CHEMBL1363568,CC(C)CN1CCCC2(CCN(C(=O)Oc3ccccc3)CC2)C1,4.6
CHEMBL1451,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,4.7
CHEMBL1590341,CN(C)c1ncc2nc(-c3ccc(F)cc3)c(=O)n(Cc3cccs3)c2n1,4.6
CHEMBL152632,O=C1NCCN1c1ncc([N+](=O)[O-])s1,6.4
CHEMBL1316528,O=C(c1cnccn1)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,5.5
CHEMBL1355778,COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(C)=C/[C@@H](C)C(=O)NCc2cc(F)cc(F)c2)cc1,5.5
CHEMBL1568181,COc1c(O)cc2c(-c3ccccc3)cc(=O)oc2c1OC,4.5
CHEMBL1573058,CN1CCN(c2nc(-c3cccc(C#N)c3)nc3ccccc23)CC1,4.8
CHEMBL62193,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,4.4
CHEMBL1410010,CC(=O)OC[C@@H]1O[C@H](C/C=N\O[C@@H](C)c2cn([C@H](CO)Cc3ccccc3)nn2)C=C[C@@H]1OC(C)=O,5.3
CHEMBL1606751,O=C(O)CN(CC(=O)O)Cc1cc2c(-c3ccccc3C(=O)O)c3cc(CN(CC(=O)O)CC(=O)O)c(=O)cc-3oc2cc1O,4.7
CHEMBL1357834,CC(=O)OC1CC[C@]2(C)C(CC(OC(C)=O)[C@]3(C)C2CC[C@@]2(C)C(c4ccoc4)OC(=O)C4O[C@@]423)C1(C)C,5.4
CHEMBL489156,COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,5.6
CHEMBL1515565,COc1ncc2nc(-c3ccccc3)c(=O)n(C[C@H]3CCCO3)c2n1,4.6
CHEMBL1404598,Cc1ccccc1-c1cncnc1NCCc1cnc[nH]1,6.2
CHEMBL1319286,CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(Cc4cccs4)c3n2)CC1,4.9
CHEMBL1359391,CN1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,4.6
CHEMBL1477492,O=C(Oc1ccccc1)N1CCC2(CCCN(c3ccccn3)C2)CC1,4.6
CHEMBL1594610,Cl.Cl.Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,4.8
CHEMBL467,NC(=O)NO,4.4
CHEMBL1487929,CCCCC#CC1C=CC(Oc2ccc(OC)cc2)C(CO)O1,5.5
CHEMBL1564957,CCC1=C2CC[C@H]3C(=O)N(c4ccccc4)C(=O)[C@H]3[C@H]2[C@@]2(Cc3ccccc3)C(=O)N(CC(=O)OC)C(=O)N2C1=O,5.4
CHEMBL1488179,O=C(c1cccc(F)c1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,4.9
CHEMBL1409720,COc1cccc([C@@H]2Oc3ccc(Br)cc3C(=O)[C@H]2O)c1,5.2
CHEMBL1356748,CCCCC#CC1C=CC(OC(C)=O)C(COC(C)=O)O1,5.6
CHEMBL1356771,CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(CCc4ccccc4)c3n2)CC1,5
CHEMBL1394594,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,5.4
CHEMBL1605130,O=C(Nc1cccc(F)c1)N1CCC2(CC1)CCN(C(=O)Oc1ccccc1)CC2,5
CHEMBL1411750,Cn1c(N)c(C(=O)COC(=O)c2cc(-c3ccccc3)nc3ccccc23)c(=O)n(Cc2ccccc2)c1=O,4.9
CHEMBL1328907,CNC(=O)C1(C)C=CC2(CCCCC2)N1C(C)=O,4.8
CHEMBL1370284,C=C[C@](C)(O)CCC1C(=C)CC(O)C2C(C)(C)CCCC12C,5.8
CHEMBL1475015,COc1ccc2c(c1)[C@@]1(C)CCC[C@](C)(CO)C1CC2,5
CHEMBL75773,O=S(=O)(c1cccc2cnccc12)N1CCNCC1,4.9
CHEMBL3410048,COc1ccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)cc1,
CHEMBL1477727,O=S(=O)(c1ccccc1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,5.5
CHEMBL1396595,CN(C)c1ccc(-c2ccc3ncnc(-n4ccnc4)c3c2)cc1,6
CHEMBL1527567,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,5
CHEMBL585861,Cc1noc(C)c1-c1ccc2ncnc(NCc3cccnc3)c2c1,5.6
CHEMBL1200641,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,5
CHEMBL1370169,COc1cccc(Cn2c(=O)c(-c3cccc(C#N)c3)nc3cnc(Nc4ccccc4)nc32)c1,6.1
CHEMBL73930,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,4.9
CHEMBL596674,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,4.4
CHEMBL1534630,CO[C@H]1OC[C@@]2(C)[C@@H]3C4=C(CN2C(=O)OC(C)(C)C)[C@H](C)[C@H](CO)[C@H](CO)[C@H]4CC[C@H]13,5
CHEMBL1593288,Cc1nc(NC2CCCCC2)c2nc(-c3ccccc3)n(CCCN3CCOCC3)c2n1,5.3
CHEMBL1529308,COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)CN(C)C4,5.6
CHEMBL1534591,COc1ccccc1CNc1cc(-c2cccc(NS(C)(=O)=O)c2)ncn1,5.3
CHEMBL1474281,COCCNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12,4.8
CHEMBL1374544,CN(Cc1ccco1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,5.6
CHEMBL1591343,C#CCCCO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C4CCCCC4)C(=O)[C@H]3CC[C@@H]12,5.5
CHEMBL3422601,O=c1c2ccccc2ncn1C[C@H]1CC[C@H](C(=O)N2CCN(c3ccccc3)CC2)CC1,
CHEMBL3422607,CC(C)C1CC(=O)N(C[C@H]2CC[C@H](C(=O)N3CCN(c4ccccc4)CC3)CC2)C(=O)N1,
CHEMBL3422611,O=c1[nH]c2ccccc2c(=O)n1C[C@H]1CC[C@H](C(=O)N2CCN(Cc3ccccc3)CC2)CC1,
CHEMBL3410007,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)c1cccs1,
CHEMBL3407557,CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)Nc2ccc(C(=O)O)cc2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,
CHEMBL3353354,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)n[nH]c2c1,5.2
CHEMBL4086342,O=C(NCc1cccc(OCCCOc2nc[nH]n2)c1)c1nc2scc(-c3ccccc3F)c2c(=O)[nH]1,
CHEMBL262597,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(O)c1,
CHEMBL260867,COc1ccc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)c(O)c1,
CHEMBL4097863,CCCCCc1oc(CCC(=O)O)c(C(=O)O)c1C,
CHEMBL4102226,COC(=O)CCc1oc(C)c(C)c1C(=O)OC,
CHEMBL4091466,CCCc1oc(CCCO)c(C(=O)OC)c1C,
CHEMBL3407575,,
CHEMBL3408945,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCOCC5)cc4)n[nH]c3c1)C(=O)N2C,4.7
CHEMBL3409851,COc1cccc(OC)c1[C@@H]1C[C@@H](C)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,
CHEMBL3409857,COc1cccc(OC)c1C1CC(F)(F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,5.28
CHEMBL3409871,COc1cccc(OC)c1[C@@H]1C[C@H](Cl)C(=O)N1Cc1ccc2oc3ccccc3c2c1,
CHEMBL2069799,Clc1cc(-c2nc(CSc3nnc(-c4ccncc4)n3C3CC3)no2)ccn1,4.85
CHEMBL2070153,CCS(=O)(=O)c1ccc2[nH]c(-c3cc(-c4ccccc4)ccc3C)nc2c1,5.23
CHEMBL2070151,CCS(=O)(=O)c1ccc2[nH]c(-c3ccc(Cl)c(-c4ccccc4)c3)nc2c1,5.58
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,
CHEMBL108,NC(=O)N1c2ccccc2C=Cc2ccccc21,
CHEMBL288470,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,
CHEMBL54349,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,
CHEMBL1201199,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,
CHEMBL2087443,COc1ccc(-c2cc(NC(=O)CCCCN3CCCCC3)[nH]n2)cc1,
CHEMBL2086582,,
CHEMBL3092189,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1,4.89
CHEMBL3909195,C[C@@H]1CN(C(=O)c2cc(Cl)ccc2-n2nccn2)[C@H](Cc2cccc(-c3ncccn3)c2)CO1,4.58
CHEMBL3950474,O=C(c1ccccc1-n1nccn1)N1CCOC[C@H]1Cc1cc(-n2nccn2)ccc1Cl,4.77
CHEMBL3629741,O=S1(=O)CCC2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CC1,
CHEMBL3629743,O=S(=O)(N1CC[C@]2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)C1)C(F)(F)F,
CHEMBL1090209,O=S(=O)(N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@H]2C1)C(F)(F)F,5.46
CHEMBL3673965,COc1ccc(CNc2ncc(Cc3c[nH]c4ncc(C)cc34)cn2)cn1,
CHEMBL27257,COC(=O)c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,5.6
CHEMBL26686,Cn1c2cc(Cl)ncc2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,
CHEMBL3774852,C[N+]1([O-])CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,4.58
CHEMBL4083365,,
CHEMBL3338866,COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC,4.55
CHEMBL2324391,Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,5.98
CHEMBL2325330,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1,6.3
CHEMBL2207440,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cc(-c3ccc4ncccc4c3)[nH]n2)cc1,
CHEMBL1385495,COC(=O)c1cccc(-n2nnnc2S)c1,
CHEMBL3208619,COc1ccc(C(=O)N/N=C(\C)Cn2nc([N+](=O)[O-])cc2C)cc1,
CHEMBL1609446,N#CC(NCCO)=C1C(=O)c2ccccc2C1=O,
CHEMBL1430202,CCCC(=O)Nc1cc(-c2cn3cccnc3n2)ccc1OC,
CHEMBL1553056,CS(=O)(=O)N1CCC2(CCCN(c3ccncc3)C2)CC1,
CHEMBL1328887,O=C(c1coc(=O)c2ccccc12)N1CCN(Cc2ccccc2)CC1,
CHEMBL1368563,Cc1cc(C)c(C(N)=O)c(NC(=O)Nc2ccccc2)n1,
CHEMBL137,Cc1ncc([N+](=O)[O-])n1CCO,
CHEMBL1436259,CCOC(=O)N/N=C1/C[C@@H](O)[C@@H](O)[C@H]2[C@@H]1CC[C@H]1C(=O)N(c3ccc(F)cc3F)C(=O)[C@H]21,
CHEMBL1741909,O=C(O)C(Oc1nc(S)nc(S)n1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,
CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,
